ID,CODIGO_VENTA,MATERIAL,CICLO,SUBCICLO,FECHA_CAPTACION,TIPO,UNIDADES,VENTA ONLINE,COD_LINEA_SEPARACION,LINEA_SEPARACION,COD_CANAL_DISTRIBUCION,CANAL_DISTRIBUCION
05071e1c1a1cb7835a7316044fada6fe,92799,50316671,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
0509be34a42ed3b2439be3943ce49534,8593,50316273,202115,,2021-10-25,Venta Normal,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
051d204c52b01878bfebc7e4d7763a36,92247,50263686,202115,,2021-10-25,Venta Normal,7,No,,,3,Plaza
051ea923d3717db3dfa7955437b695ee,108817,50308228,202115,,2021-10-25,Reclamo,1,No,7.0,Knapp PTL,3,Plaza
0523b4c6381c55af71ae031283c54b2d,76190,50290704,202115,,2021-10-25,Venta com Descuento,1,No,7.0,Knapp PTL,3,Plaza
0532f0ad04222e8ad45a8d9b9c28fb46,1921,50308284,202115,,2021-10-25,Reclamo,2,No,7.0,Knapp PTL,3,Plaza
05351741cb5125b77b661127dc5ba890,54406,50272690,202114b,2o SubCiclo,2021-10-26,Regalo,1,No,,,3,Plaza
0535a2f5511dcf554e84770a960dc336,69050,50238451,202115,,2021-10-26,Venta Normal,6,No,,,3,Plaza
0536068bb337a11116babf53ee50e13e,90887,50260310,202114b,2o SubCiclo,2021-10-25,Venta Normal,302,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
053ace7b592ff46c2ac18a22eb117f56,74068,50284064,202115,,2021-10-26,Venta Normal,7,No,,,3,Plaza
0548eb9bb715b66f6e29fe3cd3ae5b08,68975,50236266,202115,,2021-10-26,Venta Normal,2,No,,,3,Plaza
056f6c930b102ca850c4d225649e7931,92549,50264618,202115,,2021-10-25,Venta Normal,5,No,7.0,Knapp PTL,3,Plaza
0573ae0d358d186b65e1503e9f02fc1e,92802,50264908,202115,,2021-10-25,Venta com Descuento,2,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
058d36384178241140f2391b34285869,43252,50219220,202115,,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
05932e9f637438a451abfb3b4d680423,74175,50284079,202115,,2021-10-25,Regalo,3,No,7.0,Knapp PTL,3,Plaza
05ad5a822974d42b50dec8572d9296a2,64746,50309483,202114b,2o SubCiclo,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
05ae075870b02b5c5394609aa3021e40,22557,50331272,202114b,2o SubCiclo,2021-10-26,Venta Normal,24,No,,,3,Plaza
05b2c6a6a0e59d66d68ad0c66da034b6,76383,50290127,202115,,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
05b403273171b96f03ab3d277068c3a2,7734,50319905,202114b,2o SubCiclo,2021-10-26,Regalo,13,No,,,3,Plaza
05b9ed08716debac04f6ac0080da033b,15819,50322634,202114b,2o SubCiclo,2021-10-26,Venta Normal,2,No,,,3,Plaza
05c23ecf1a3a7b264e284fb3f8a35593,86949,50283633,202115,,2021-10-26,Venta Normal,26,No,,,3,Plaza
05c3dcc21b9f1c30ceb2124f3f61f7fb,10045,50316562,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
05c748c5d77f6e97d73293d566f5622e,73560,50282101,202115,,2021-10-25,Venta Normal,4,No,,,3,Plaza
05d78f9dc50af878ced0e745472dbafe,108809,50325267,202115,,2021-10-25,Regalo,4,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
05e23c435183320d662a3aa26ad81d1e,43244,50219182,202115,,2021-10-26,Venta Normal,5,No,,,3,Plaza
05edecb40e068c1312e99ca82062ff48,69722,50269457,202114b,2o SubCiclo,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
05eff7908b6b3ac79f82e73951715000,97782,50331809,202115,,2021-10-26,Regalo,10,No,,,3,Plaza
05fb516c0b1bde6e2d6c0aea4e76d069,95841,50303570,202115,,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
05fbec8d762c0eae034376b869aa871b,83545,50237643,202115,,2021-10-25,Regalo,16,No,7.0,Knapp PTL,3,Plaza
0605fe13cca80151321affdd7c65ba22,103335,50345730,202115,,2021-10-25,Regalo,77,No,,,3,Plaza
06063a48c5dc5167b3bb248ec9d4b2f1,15139,50310082,202115,,2021-10-25,Venta Normal,5,No,,,3,Plaza
060dd6b74422c69419cf3b06c4ff74c3,96860,50315309,202114b,2o SubCiclo,2021-10-26,Venta Normal,19,No,,,3,Plaza
0611fd2cc29e9922d188f7a1fa647daf,3174,50188040,202115,,2021-10-25,Venta com Descuento,2,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0615924e1c40095ec8581a58d1f4dafd,10497,50316643,202114b,2o SubCiclo,2021-10-25,Venta Normal,11,No,7.0,Knapp PTL,3,Plaza
06273a3c513a9d14bee052aebe578d25,6589,50316373,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,,,3,Plaza
06335450b82bf8b8558426b3d44ab823,83324,50278068,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
0634e5e103a71d72886ad35bc5ec6ebc,64746,50309483,202114b,2o SubCiclo,2021-10-26,Reclamo,2,No,,,3,Plaza
063c2aa6e8a05f90660c241b8c63bd9a,70952,50273510,202115,,2021-10-26,Venta com Descuento,26,No,,,3,Plaza
0640378ac0f389c42923fbf91cde06c2,74057,50284027,202115,,2021-10-25,Venta com Descuento,12,No,,,3,Plaza
06410518361414aeaa551b85ba995920,6422,50316360,202115,,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
064771c3462f74726b1fd68d0d12b396,72953,50280590,202115,,2021-10-25,Venta Normal,6,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0647ab5637c3c5892fc53c90e930188d,78931,50220021,202115,,2021-10-25,Venta Normal,20,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
064a3c4182779b6063e2b87290533bfb,87771,50296579,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
065b5198ec27a511f2f7b698487d6589,19075,50297790,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,7,No,7.0,Knapp PTL,3,Plaza
065ed24a83d23ab654934f7d822f8bba,66926,50214091,202115,,2021-10-26,Regalo,8,No,,,3,Plaza
065feeb987032f9d74a0408695977321,104759,50349983,202115,,2021-10-25,Venta Normal,6,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0660d2a0a5fe941e86ec0a2a0a5d4b06,93616,50297697,202115,,2021-10-25,Venta Normal,2,No,,,3,Plaza
0662f4be1d9be439418358b2daa7fe8f,43245,50219183,202115,,2021-10-26,Venta Normal,9,No,,,3,Plaza
066715ce2fa3556efd42a1a401dce614,108446,50359665,202115,,2021-10-26,Regalo,10,No,,,3,Plaza
066e9c7e8f7a7aa7791c4c47e1ce91c1,59364,50186470,202114b,2o SubCiclo,2021-10-25,Venta Normal,41,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
067eb4e882d92f12ba2a668df0150dd2,19075,50297569,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,86,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
068c2dc49ac66112b5c682ae66666bc1,95810,50302773,202114b,2o SubCiclo,2021-10-25,Venta Normal,125,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06930c8659a5f1ae4ab686e176038561,56766,50304248,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,106,No,7.0,Knapp PTL,3,Plaza
069358bff5851fb0ae1e2ff6b0530ff1,10155,50317395,202114b,2o SubCiclo,2021-10-26,Venta Normal,13,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06a9333ca999b8afff199e2f18a6c4ca,92788,50264900,202114b,2o SubCiclo,2021-10-25,Venta Normal,23,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06ab019dda5cb61dce3f30fae0e26fab,87513,50296247,202115,,2021-10-26,Venta com Descuento,22,No,,,3,Plaza
06ad2982e9d211c9f351321c57ea5fd2,105940,50000896,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
06b37b1e67e7f41436483e52d5f00224,44637,50269459,202114b,2o SubCiclo,2021-10-26,Venta Normal,7,No,,,3,Plaza
06b571d145998f3ebb2c2a4f933e9eeb,15352,50322585,202114b,2o SubCiclo,2021-10-26,Venta Normal,6,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06cb357070cb8e9901e56704e58a0dae,97823,50331952,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
06cea46fd0f336aa6d08f3db625dbdbe,96241,50304950,202114b,2o SubCiclo,2021-10-25,Regalo,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06d493f3e1883d477a706300b573c81f,72997,50343142,202114b,2o SubCiclo,2021-10-26,Venta Normal,14,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06d6ce3338a71ac334708372e1ef218c,92520,50264598,202114b,2o SubCiclo,2021-10-26,Venta Normal,3,No,,,3,Plaza
06d7e00b657657017a112c592d59828e,28025,50328028,202115,,2021-10-25,Venta Normal,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06dbe3f746ad37812502249a5f2159be,109799,50322632,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,1,No,,,3,Plaza
06e2630cc77ccf3f441fc76f3382f915,85316,50289343,202115,,2021-10-25,Venta com Descuento,5,No,7.0,Knapp PTL,3,Plaza
06e46fcd67f32dc10b03cf691dd6de75,2821,50267816,202114b,2o SubCiclo,2021-10-26,Venta Normal,6,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
06fbe08ae26bfe15f971113fd13f4ce1,3698,50335274,202115,,2021-10-25,Venta com Descuento,23,No,7.0,Knapp PTL,3,Plaza
06fd33a887924745cad9a5e185ead270,108315,50283604,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,451,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
070ba5faa6f83324d3184f86f7443115,42109,50311534,202115,,2021-10-25,Venta Normal,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0714d8123f1de3218f8bfbe49f536140,9832,50316517,202115,,2021-10-25,Reclamo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0720956a982d3ee82769142570f1d0f5,9025,50316089,202115,,2021-10-26,Reclamo,1,No,,,3,Plaza
0725082e889124d706e494657f75a6e1,92788,50264900,202114b,2o SubCiclo,2021-10-26,Venta Normal,14,No,,,3,Plaza
072616da69f5bd26ff7a1bba8569bebb,93637,50297894,202115,,2021-10-25,Regalo,1,No,7.0,Knapp PTL,3,Plaza
072a1d9da8586e478300c63b912f2ee9,64748,50259155,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,10,No,,,3,Plaza
072b887bf9d523bd941c75b6433aa700,74085,50284024,202114b,2o SubCiclo,2021-10-26,Venta Normal,12,No,,,3,Plaza
0735fc8464b20b146494a1aa3a153451,93641,50297831,202114b,2o SubCiclo,2021-10-26,Reclamo,1,No,,,3,Plaza
0736f482fc996c18b44b11cace08e45e,95807,50302768,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,1,No,,,3,Plaza
073c8a53e01d6b0db2177507999c9169,72198,50277772,202114b,2o SubCiclo,2021-10-25,Venta Normal,7,No,7.0,Knapp PTL,3,Plaza
0741128b85496b426e41b8bc8f3e813d,45667,50202089,202115,,2021-10-25,Venta Normal,5,No,7.0,Knapp PTL,3,Plaza
074414ff77b143b91b08bd1d8bd58c32,82604,50233659,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
074963d60fbc5e33a9a56c6fb42c089b,70723,50273030,202114b,2o SubCiclo,2021-10-25,Venta Normal,10,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
075c4053695af1964546772698cbf8fc,17063,50323989,202115,,2021-10-25,Venta com Descuento,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
075eac81b56c13666a53ed2f56e78155,109799,50322632,202114b,2o SubCiclo,2021-10-25,Reclamo,1,No,,,3,Plaza
07632175a1479ad53a3c90a4ac531a66,51873,50192135,202114b,2o SubCiclo,2021-10-26,Venta Normal,16,No,,,3,Plaza
0764e51cb05cf5d794e4d23d4e39d510,4714,50321196,202115,,2021-10-25,Venta Normal,14,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
076a9876f79f724c4dcdf412fc94a64e,67661,50231290,202114b,2o SubCiclo,2021-10-26,Venta Normal,28,No,,,3,Plaza
076b5517df3bdb43fb366c7e61349165,69654,50270077,202114b,2o SubCiclo,2021-10-25,Venta Normal,56,No,,,3,Plaza
076b66380576d555daf26a2de2a54120,21455,50322421,202115,,2021-10-26,Regalo,8,No,,,3,Plaza
07783e54bd1032cd9a5bbd05eeb1b15b,93618,50297699,202114b,2o SubCiclo,2021-10-25,Venta Normal,21,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
07788e0a061bd53b2d153b745dc34c04,89501,50256381,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
07816afae67c5ce6be2d60c7e64a6a1a,85001,50236138,202114b,2o SubCiclo,2021-10-26,Venta Normal,5,No,,,3,Plaza
078fbfe7c321210c444364ee14ba29de,109795,50302772,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,1,No,,,3,Plaza
07902e7088b47bf097f18d9a7c02a4c2,10155,50317395,202115,,2021-10-26,Venta com Descuento,2,Sí,,,3,Plaza
07966697cd49f432afc01392cb919b4f,15817,50322632,202114b,2o SubCiclo,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
07a11e9986bdcf282b55658d4a42ddf3,24304,50272575,202114b,2o SubCiclo,2021-10-25,Venta Normal,38,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
07a7b86a7a9f29912b6028f7e5a13b5b,45895,50183571,202114b,2o SubCiclo,2021-10-26,Venta Normal,2,No,,,3,Plaza
07c57ef1cfe6352ae941c587288951a4,13948,50214181,202114b,2o SubCiclo,2021-10-25,Venta Normal,12,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
07d44b23ddf52f854ffc9bf09e1050f9,21454,50318699,202114b,2o SubCiclo,2021-10-25,Venta Normal,14,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
07d730b04e734d41e67ed5b19b9601ce,78937,50219906,202114b,2o SubCiclo,2021-10-26,Venta Normal,33,No,,,3,Plaza
07dab5b1863d31e5dc0dd7b8ec7ab749,95757,50303279,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,7.0,Knapp PTL,3,Plaza
07e9d1958122724fcc6b9f6502b5598a,105401,50351656,202115,,2021-10-25,Venta Normal,5,No,7.0,Knapp PTL,3,Plaza
07ed9d5db3194844769a5df1774eb1ff,59313,50267044,202115,,2021-10-26,Venta com Descuento,1,No,,,3,Plaza
07f025071703ef16cc9a958751df7d12,80969,50326101,202115,,2021-10-25,Venta Normal,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
08099d7c6d4ab9b37d0757ef50ecd7a8,69720,50269455,202115,,2021-10-25,Venta Normal,15,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
080deaa183cbf6661b131e32c13bafae,24304,50272575,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
081341f174cd060fb80fc1e5f6488078,92536,50264597,202115,,2021-10-25,Venta com Descuento,19,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0813a3a7883ac5ec9833c2929622e32c,83324,50308229,202114b,2o SubCiclo,2021-10-26,Regalo,1,No,,,3,Plaza
081761102fc7e0bdc05e90d3446d8dab,2828,50267833,202114b,2o SubCiclo,2021-10-25,Venta Normal,12,No,7.0,Knapp PTL,3,Plaza
0819cdd8622362f19be346ee662567aa,70396,50271210,202114b,2o SubCiclo,2021-10-26,Venta Normal,3,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
081b56b0c780a0563bbcaafebfe1281c,84996,50236137,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
0821711501d39f38046c57afff780cf2,48364,50237412,202115,,2021-10-26,Venta Normal,2,No,,,3,Plaza
0838e40972affeca02bd36bde12287c4,21435,50311789,202115,,2021-10-25,Venta Normal,11,No,,,3,Plaza
0838f93bd04cb2d036a1df1c55f7e5a2,6589,50316373,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
08439949605f3139f6db8f22d0e9d317,64851,50202087,202115,,2021-10-25,Venta com Descuento,2,No,7.0,Knapp PTL,3,Plaza
0844263745a32897fb61072a47cc924c,1897,50320917,202115,,2021-10-25,Venta com Descuento,545,No,7.0,Knapp PTL,3,Plaza
085748fb297112ad71fdf0239587af76,89500,50256380,202114b,2o SubCiclo,2021-10-25,Venta Normal,17,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0859d14c309f201db38c95f99c16ac78,78863,50220315,202115,,2021-10-26,Venta Normal,6,No,,,3,Plaza
085a3e30f1ba105c92efcc96d0bef8b5,43259,50219187,202115,,2021-10-25,Venta Normal,50,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
085c9b3b3e05dbd9e4b9bd5892fd246e,80059,50223710,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
085e271aad07244fa29bcd8c27515524,54378,50272358,202114b,2o SubCiclo,2021-10-25,Venta Normal,11,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0866c1d29b29daa2c2d3c7e600c833d9,78937,50219906,202114b,2o SubCiclo,2021-10-25,Venta Normal,6,No,7.0,Knapp PTL,3,Plaza
086b5377a923afb2feba21617d81a110,45895,50183571,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
086daffe000ceb738ca505b645b6f51e,92798,50265200,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,,,3,Plaza
086fadb3531c5a16b41eb370002ab3ca,64750,50259164,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,1,No,,,3,Plaza
08750062488b49729786111519e13ba1,13120,50309488,202114b,2o SubCiclo,2021-10-26,Regalo,21,No,,,3,Plaza
087ea707f32e37dd30d7a59632b4d581,10165,50316475,202115,,2021-10-25,Venta Normal,26,No,,,3,Plaza
0884203eb2e1f0b0ed105f7ff6cebf6d,109797,50294029,202115,,2021-10-25,Reclamo,1,No,7.0,Knapp PTL,3,Plaza
08880c1e41362642ff19fce9dc03cb02,15144,50334227,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
08a2305b3ed856ff7082975b5b07e0ac,103242,50345829,202115,,2021-10-26,Regalo,10,No,,,3,Plaza
08bc99dcb7757a329b6483b6b4f24dfd,108954,50361391,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,178,No,,,3,Plaza
08be207b8cbe3f155127fdeaccfaecc9,28411,50248866,202114b,2o SubCiclo,2021-10-25,Venta Normal,71,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
08ca2f8c45e4583014a611bbdaf892d9,72859,50280059,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,22,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
08ce3cbfd9a1efc7d2d6e2408b51c393,82268,50213876,202114b,2o SubCiclo,2021-10-25,Venta Normal,7,No,,,3,Plaza
08d73aefa669df838d6d5bcbde667d2f,6423,50316362,202115,,2021-10-25,Venta com Descuento,2,No,,,3,Plaza
08e427196f6bd4944531d3e737934503,57998,50182975,202115,,2021-10-26,Venta com Descuento,6,No,,,3,Plaza
08e6a8d2f4dc16c81d80eb20646eb8e0,70390,50270985,202115,,2021-10-25,Venta com Descuento,2,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
08e887a499ce43609a4440b3d9e26f2a,98767,50328895,202115,,2021-10-25,Venta Normal,8,No,,,3,Plaza
08efe41bbda2bc7a23f326234fe9d6c1,75241,50277013,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,,,3,Plaza
08f6714147973207ec0ab65294afceaf,56747,50178295,202115,,2021-10-25,Reclamo,1,No,7.0,Knapp PTL,3,Plaza
08fd7e0f64c17f829c6116aefbe30467,8297,50318696,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,,,3,Plaza
090e0e5b9e37d8ce5c89723ee32ddb4b,2821,50342529,202114b,2o SubCiclo,2021-10-26,Venta Normal,4,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09121ce32d81aa1588bf60b5d7157b5c,69655,50270074,202114b,2o SubCiclo,2021-10-25,Venta Normal,46,No,,,3,Plaza
0912e868fa13a79cae0059c3c103edc7,82441,50294007,202115,,2021-10-25,Venta Normal,7,No,7.0,Knapp PTL,3,Plaza
09193457bc5aeecd879c9d9541f16308,9586,50316514,202114b,2o SubCiclo,2021-10-26,Venta Normal,15,No,,,3,Plaza
091af93278a37fbca75f041c40e0821b,93794,50298214,202115,,2021-10-25,Venta Normal,2,No,,,3,Plaza
09254a0ecb44d61989cdb5cd6eecb452,106768,50355461,202115,,2021-10-25,Regalo,3,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
092bec06980bd488d7b4fb07f81cdc6a,22624,50328141,202115,,2021-10-25,Venta Normal,21,No,,,3,Plaza
09401b0ae00421a024690956cf741756,61255,50192212,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0940212438f24fc70f04fc48efbe1949,70723,50273030,202114b,2o SubCiclo,2021-10-26,Venta Normal,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09436b6b17b88da58d4f70693d93fd2d,94072,50298925,202115,,2021-10-25,Venta Normal,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09590f823140c19b5c47c18566baab0b,78863,50220315,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
095922161a4777f881c4cd87eabf693f,10159,50316566,202114b,2o SubCiclo,2021-10-25,Venta Normal,24,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
096cc84390247c0b83cebdfe2229fdc4,12175,50321241,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
0978a1175769dfa1ffd48097d2132167,20825,50219907,202115,,2021-10-25,Venta com Descuento,3,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
097ccc683447fa30d70c0785b009cfe6,18244,50325258,202114b,2o SubCiclo,2021-10-25,Regalo,41,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0980802eb02b1a3a36e1608792abe408,108812,50355761,202115,,2021-10-25,Venta Normal,2,No,,,3,Plaza
0992cd3783272976016c6d3714552ee1,70392,50330584,202114b,2o SubCiclo,2021-10-25,Venta Normal,16,No,,,3,Plaza
09953a14e3cca075d80cefb6ac19ca64,14573,50231586,202115,,2021-10-26,Venta Normal,7,No,,,3,Plaza
0995716aee719f5b5597f6be65167009,94680,50300841,202115,,2021-10-25,Venta Normal,2,No,,,3,Plaza
0998d3d302e345109484d6a9907151a4,4729,50321238,202115,,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09a60cad9eb2ee37057ce3928d70e191,108379,50312807,202115,,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
09a64fcb79780c1f8d2837a6fe1739d0,86940,50283694,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
09b5f300c2169b4cbe1e9b0269fc08d0,2828,50267833,202115,,2021-10-25,Venta Normal,90,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09b9cc65a6763d8219189c6bbbc94913,93620,50297739,202114b,2o SubCiclo,2021-10-26,Venta Normal,3,No,,,3,Plaza
09bcfa08757a6b526a951993632fc325,94669,50300830,202115,,2021-10-25,Venta com Descuento,3,No,,,3,Plaza
09cca5df9daa28cfacaa185b229c8b74,109794,50319905,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,350,No,,,3,Plaza
09ddb6274e4122f773e49b11752f2f18,105629,50325275,202115,,2021-10-25,Venta com Descuento,859,No,7.0,Knapp PTL,3,Plaza
09debbfe8ceba988165b6dc8a0dae695,73857,50283414,202115,,2021-10-25,Venta Normal,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09e2b654703956ee9e83759f3e143b73,3702,50335276,202115,,2021-10-25,Venta com Descuento,15,No,,,3,Plaza
09eb00e0280733d48e810da4b3f0af3f,15353,50322586,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
09eceb545d9e4a587db65a6fbcf1f4ee,82158,50266922,202114b,2o SubCiclo,2021-10-25,Venta Normal,14,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09f861434d28975bf6fb0858aa586e5e,95756,50303278,202115,,2021-10-25,Venta Normal,16,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09fae764b1346d89c4baed9b50cd644a,92594,50264658,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
09fb397a0ea411a9ad570ccdf04ef979,22560,50308646,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
09fe49957f190ee27208ca4bcb717100,80060,50223679,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
0a0f92bff147b315a412f1ef00d7cb9d,70401,50271222,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,441,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0a13daa48c9c717aa3e7d119831b6e47,82467,50294009,202114b,2o SubCiclo,2021-10-25,Venta Normal,14,No,,,3,Plaza
0a28e540c98d9a08ad705a238e34e116,56766,50304248,202115,,2021-10-26,Venta Normal,52,No,,,3,Plaza
0a2f2a8207f315ddb7dc0f0708705b6c,15826,50322641,202114b,2o SubCiclo,2021-10-25,Venta Normal,89,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
0a39474eaeef6b0bc3cbdbd544e4a1ee,48099,50219171,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
0a3bee61d9950152b7b5bd0c84b76df1,70410,50271232,202115,,2021-10-25,Venta Normal,3,No,,,3,Plaza
0a5268adbecf0f952bddf28f11d26a66,105381,50351515,202114b,2o SubCiclo,2021-10-25,Venta Normal,49,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
